0.59729,0.42047,0.098563,0.24003,0.60635,0.6677,0.3889,0.40795,0.83852,0.70516,0.65192,0.65192,0.65192,0.79616,0.95211,0.95211,0.90472,0.95211,0.95211,0.95211
-0.03152,0.27463,0.14301,0.24909,0.47017,0.59459,0.56818,0.62979,0.6672,0.6672,0.48501,0.48501,0.76207,0.70841,0.74952,0.74952,0.74952,0.74952,0.74952,0.89209
-0.0395,0.28173,0.0562,0.47017,0.66599,0.4455,0.34594,0.48123,0.72369,0.60291,0.61022,0.69872,0.5705,0.55655,0.55655,0.55655,0.55655,0.55655,0.93556,0.93556
-0.046102,0.14461,0.23982,0.21192,0.39586,0.51355,0.45572,0.60825,0.50135,0.5139,0.55712,0.63379,0.52804,0.52804,0.52804,0.71216,0.77387,0.91743,0.91743,0.91743
-0.053233,-0.021121,0.23468,0.22825,0.37562,0.47449,0.47086,0.41973,0.43019,0.62201,0.48606,0.6449,0.6449,0.70825,0.7022,0.7022,0.7022,0.7022,0.89357,0.89357
-0.060295,-0.036625,0.0041778,0.23909,0.46619,0.59305,0.45528,0.44463,0.69629,0.56472,0.68723,0.68723,0.68723,0.68723,0.759,0.759,0.77879,0.78283,0.78283,0.78283
-0.067402,-0.067402,0.26438,0.14871,0.21577,0.25291,0.57986,0.51515,0.51186,0.57272,0.65946,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.66881,0.66881,0.66881
0.092939,0.034916,0.041538,0.49601,0.14433,0.20993,0.40339,0.22335,0.61791,0.48372,0.68042,0.68042,0.68042,0.49248,0.49248,0.58221,0.58221,0.58221,0.69994,0.75104
0.083942,0.082671,0.098757,0.22716,0.26853,0.30268,0.25906,0.3548,0.53217,0.53217,0.64216,0.64216,0.58122,0.58122,0.75316,0.57971,0.57971,0.57971,0.57971,0.76348
0.075956,0.071433,0.10154,0.018467,0.31394,0.33627,0.47376,0.38459,0.55254,0.5239,0.53446,0.52577,0.52577,0.52577,0.52577,0.52577,0.7966,0.7966,0.7966,0.7966
